Date,Day,Treatment,Header,TankID,Temperature,pH,Temp,pHspec,Sal,Diam1,Diam2,DiamMean,Growth,Height,pCO2out,AlkTotal,PartOfSpine,Chosen,RatioSEM,SpineLength,RatioLength,SpineCount
2019-01-30,101,AMB,2,5t,ambient,ambient,22.71,7.969504797,34.23,NA,NA,NA,NA,NA,467.6,2184.6,NA,NA,NA,NA,NA,NA
2019-01-30,101,OA,3,6t,ambient,acidified,22.72,7.641820874,34.23,NA,NA,NA,NA,NA,1097.2,2195.1,NA,NA,NA,NA,NA,NA
2019-01-30,101,T/OA,4,7t,heated,acidified,24.92,7.653139759,34.21,NA,NA,NA,NA,NA,1163.1,2199.0,NA,NA,NA,NA,NA,NA
2019-01-30,101,T,1,8t,heated,ambient,24.78,7.954345049,34.23,NA,NA,NA,NA,NA,523.4,2188.2,NA,NA,NA,NA,NA,NA
2019-01-30,101,AMB,2,9t,ambient,ambient,22.83,7.973532991,34.22,NA,NA,NA,NA,NA,465.4,2187.9,NA,NA,NA,NA,NA,NA
2019-01-30,101,T,1,10t,heated,ambient,24.70,7.963074765,34.22,NA,NA,NA,NA,NA,511.1,2194.3,NA,NA,NA,NA,NA,NA
2019-01-30,101,T/OA,4,11t,heated,acidified,24.79,7.670652974,34.23,NA,NA,NA,NA,NA,1112.4,2193.6,NA,NA,NA,NA,NA,NA
2019-01-30,101,OA,3,12t,ambient,acidified,22.70,7.644285522,34.24,NA,NA,NA,NA,NA,1088.5,2200.7,NA,NA,NA,NA,NA,NA
2019-01-30,101,AMB,8,13t,ambient,ambient,22.64,7.960825429,34.22,NA,NA,NA,NA,NA,475.9,2194.6,NA,NA,NA,NA,NA,NA
2019-01-30,101,T/OA,6,14t,heated,acidified,24.83,7.656914863,34.22,NA,NA,NA,NA,NA,1159.0,2196.8,NA,NA,NA,NA,NA,NA
2019-01-30,101,AMB,8,15t,ambient,ambient,22.73,7.957386281,34.24,NA,NA,NA,NA,NA,481.3,2183.1,NA,NA,NA,NA,NA,NA
2019-01-30,101,OA,5,16t,ambient,acidified,22.71,7.618108823,34.22,NA,NA,NA,NA,NA,1163.0,2192.3,NA,NA,NA,NA,NA,NA
2019-01-30,101,T,7,17t,heated,ambient,24.80,7.954509655,34.18,NA,NA,NA,NA,NA,527.2,2193.4,NA,NA,NA,NA,NA,NA
2019-01-30,101,T,7,18t,heated,ambient,24.76,7.95378323,34.22,NA,NA,NA,NA,NA,521.1,2185.4,NA,NA,NA,NA,NA,NA
2019-01-30,101,T/OA,6,19t,heated,acidified,24.98,7.650541233,34.22,NA,NA,NA,NA,NA,1163.3,2188.1,NA,NA,NA,NA,NA,NA
2019-01-30,101,AMB,8,20t,ambient,ambient,22.71,7.946249257,34.21,NA,NA,NA,NA,NA,494.2,2201.3,NA,NA,NA,NA,NA,NA
2019-01-30,101,OA,5,21t,ambient,acidified,22.67,7.616207192,34.22,NA,NA,NA,NA,NA,1180.5,2195.3,NA,NA,NA,NA,NA,NA
2019-01-30,101,T,7,22t,heated,ambient,24.75,7.961619809,34.22,NA,NA,NA,NA,NA,511.2,2199.0,NA,NA,NA,NA,NA,NA
2019-01-30,101,T/OA,6,23t,heated,acidified,24.83,7.668619097,34.23,NA,NA,NA,NA,NA,1112.1,2201.2,NA,NA,NA,NA,NA,NA
2019-01-30,101,OA,5,24t,ambient,acidified,22.69,7.609081515,34.23,NA,NA,NA,NA,NA,1181.8,2201.5,NA,NA,NA,NA,NA,NA
2019-02-03,105,T,1,NA,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,AMB,2,NA,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,OA,3,NA,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,T/OA,4,NA,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,OA,5,NA,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,T/OA,6,NA,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,T,7,NA,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,AMB,8,NA,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,AMB,2,1t,ambient,ambient,NA,NA,NA,62.08,64.58,63.33,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,T/OA,4,2t,heated,acidified,NA,NA,NA,69.40,69.2,69.30,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,T,1,3t,heated,ambient,NA,NA,NA,72.77,72.71,72.74,3.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,OA,3,4t,ambient,acidified,NA,NA,NA,53.24,63.74,58.49,2.40,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,AMB,2,5t,ambient,ambient,NA,NA,NA,72.71,72.66,72.69,3.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,OA,3,6t,ambient,acidified,NA,NA,NA,67.62,67.02,67.32,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,T/OA,4,7t,heated,acidified,NA,NA,NA,65.36,66.09,65.73,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,T,1,8t,heated,ambient,NA,NA,NA,68.70,69.24,68.97,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,AMB,2,9t,ambient,ambient,NA,NA,NA,67.25,65.95,66.60,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,T,1,10t,heated,ambient,NA,NA,NA,70.34,70.5,70.42,3.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,T/OA,4,11t,heated,acidified,NA,NA,NA,61.03,61.42,61.23,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,OA,3,12t,ambient,acidified,NA,NA,NA,57.53,54.05,55.79,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,AMB,8,13t,ambient,ambient,NA,NA,NA,70.60,71.41,71.01,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,T/OA,6,14t,heated,acidified,NA,NA,NA,69.50,67.71,68.61,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,AMB,8,15t,ambient,ambient,NA,NA,NA,70.26,70.71,70.49,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,OA,5,16t,ambient,acidified,NA,NA,NA,55.29,55.58,55.44,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,T,7,17t,heated,ambient,NA,NA,NA,77.67,77.97,77.82,3.40,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,T,7,18t,heated,ambient,NA,NA,NA,57.42,57.77,57.60,3.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,T/OA,6,19t,heated,acidified,NA,NA,NA,71.27,71.08,71.18,3.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,AMB,8,20t,ambient,ambient,NA,NA,NA,61.37,62.94,62.16,2.50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,OA,5,21t,ambient,acidified,NA,NA,NA,52.86,54.18,53.52,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,T,7,22t,heated,ambient,NA,NA,NA,58.90,61.18,60.04,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,T/OA,6,23t,heated,acidified,NA,NA,NA,63.80,64.33,64.07,3.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,105,OA,5,24t,ambient,acidified,NA,NA,NA,62.62,61.54,62.08,3.10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-06,108,T,1,NA,heated,ambient,25.63,7.997740682,34.18,NA,NA,NA,NA,NA,476.1,2192.3,NA,NA,NA,NA,NA,NA
2019-02-06,108,AMB,2,NA,ambient,ambient,23.62,7.996335113,34.22,NA,NA,NA,NA,NA,451.6,2206.8,NA,NA,NA,NA,NA,NA
2019-02-06,108,OA,3,NA,ambient,acidified,23.60,7.671260093,34.16,NA,NA,NA,NA,NA,1044.6,2193.2,NA,NA,NA,NA,NA,NA
2019-02-06,108,T/OA,4,NA,heated,acidified,26.02,7.665383318,34.16,NA,NA,NA,NA,NA,1161.2,2188.9,NA,NA,NA,NA,NA,NA
2019-02-06,108,OA,5,NA,ambient,acidified,23.65,7.641911491,34.18,NA,NA,NA,NA,NA,1131.5,2209.1,NA,NA,NA,NA,NA,NA
2019-02-06,108,T/OA,6,NA,heated,acidified,26.19,7.638934059,34.19,NA,NA,NA,NA,NA,1248.7,2197.5,NA,NA,NA,NA,NA,NA
2019-02-06,108,T,7,NA,heated,ambient,25.69,7.982532271,34.19,NA,NA,NA,NA,NA,502.7,2188.6,NA,NA,NA,NA,NA,NA
2019-02-06,108,AMB,8,NA,ambient,ambient,23.71,7.990104838,34.18,NA,NA,NA,NA,NA,453.4,2196.4,NA,NA,NA,NA,NA,NA
2019-02-06,108,AMB,2,1t,ambient,ambient,23.58,7.979094038,34.19,NA,NA,NA,NA,NA,477.4,2184.5,NA,NA,NA,NA,NA,NA
2019-02-06,108,T/OA,4,2t,heated,acidified,25.33,7.709936729,34.17,NA,NA,NA,NA,NA,1023.5,2183.7,NA,NA,NA,NA,NA,NA
2019-02-06,108,T,1,3t,heated,ambient,25.61,7.976067884,34.18,NA,NA,NA,NA,NA,530.1,2185.4,NA,NA,NA,NA,NA,NA
2019-02-06,108,OA,3,4t,ambient,acidified,23.63,7.6528867,34.21,NA,NA,NA,NA,NA,1128.8,2191.3,NA,NA,NA,NA,NA,NA
2019-02-06,108,AMB,2,5t,ambient,ambient,23.63,7.987117953,34.19,NA,NA,NA,NA,NA,477.2,2191.4,NA,NA,NA,NA,NA,NA
2019-02-06,108,OA,3,6t,ambient,acidified,23.59,7.657293375,34.19,NA,NA,NA,NA,NA,1119.2,2192.2,NA,NA,NA,NA,NA,NA
2019-02-06,108,T/OA,4,7t,heated,acidified,25.65,7.675105751,34.21,NA,NA,NA,NA,NA,1157.6,2197.7,NA,NA,NA,NA,NA,NA
2019-02-06,108,T,1,8t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-06,108,AMB,2,9t,ambient,ambient,23.68,7.975057889,34.19,NA,NA,NA,NA,NA,486.5,2184.4,NA,NA,NA,NA,NA,NA
2019-02-06,108,T,1,10t,heated,ambient,25.41,7.979487137,34.14,NA,NA,NA,NA,NA,527.7,2193.9,NA,NA,NA,NA,NA,NA
2019-02-06,108,T/OA,4,11t,heated,acidified,25.57,7.700085561,34.21,NA,NA,NA,NA,NA,1085.3,2200.0,NA,NA,NA,NA,NA,NA
2019-02-06,108,OA,3,12t,ambient,acidified,23.59,7.673717044,34.21,NA,NA,NA,NA,NA,1072.5,2182.4,NA,NA,NA,NA,NA,NA
2019-02-06,108,AMB,8,13t,ambient,ambient,23.59,7.969763281,34.20,NA,NA,NA,NA,NA,486.6,2187.4,NA,NA,NA,NA,NA,NA
2019-02-06,108,T/OA,6,14t,heated,acidified,25.87,7.696804285,34.20,NA,NA,NA,NA,NA,1097.4,2182.2,NA,NA,NA,NA,NA,NA
2019-02-06,108,AMB,8,15t,ambient,ambient,23.67,7.973650249,34.21,NA,NA,NA,NA,NA,487.8,2182.9,NA,NA,NA,NA,NA,NA
2019-02-06,108,OA,5,16t,ambient,acidified,23.65,7.659729006,34.21,NA,NA,NA,NA,NA,1119.9,2187.3,NA,NA,NA,NA,NA,NA
2019-02-06,108,T,7,17t,heated,ambient,25.21,7.966401673,34.20,NA,NA,NA,NA,NA,527.6,2178.6,NA,NA,NA,NA,NA,NA
2019-02-06,108,T,7,18t,heated,ambient,25.35,7.973484836,34.21,NA,NA,NA,NA,NA,531.7,2190.6,NA,NA,NA,NA,NA,NA
2019-02-06,108,T/OA,6,19t,heated,acidified,25.85,7.698353855,34.20,NA,NA,NA,NA,NA,1074.3,2191.4,NA,NA,NA,NA,NA,NA
2019-02-06,108,AMB,8,20t,ambient,ambient,23.63,7.971100164,34.22,NA,NA,NA,NA,NA,493.7,2189.0,NA,NA,NA,NA,NA,NA
2019-02-06,108,OA,5,21t,ambient,acidified,23.64,7.657047038,34.21,NA,NA,NA,NA,NA,1108.0,2195.3,NA,NA,NA,NA,NA,NA
2019-02-06,108,T,7,22t,heated,ambient,25.27,7.977229472,34.23,NA,NA,NA,NA,NA,518.1,2189.5,NA,NA,NA,NA,NA,NA
2019-02-06,108,T/OA,6,23t,heated,acidified,25.81,7.720984618,34.20,NA,NA,NA,NA,NA,1024.7,2185.6,NA,NA,NA,NA,NA,NA
2019-02-06,108,OA,5,24t,ambient,acidified,23.71,7.681939179,34.24,NA,NA,NA,NA,NA,1062.8,2198.0,NA,NA,NA,NA,NA,NA
2019-02-11,113,T,1,NA,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,AMB,2,NA,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,OA,3,NA,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,T/OA,4,NA,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,OA,5,NA,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,T/OA,6,NA,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,T,7,NA,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,AMB,8,NA,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,AMB,2,1t,ambient,ambient,NA,NA,NA,63.53,66.76,65.15,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,T/OA,4,2t,heated,acidified,NA,NA,NA,71.32,72.34,71.83,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,T,1,3t,heated,ambient,NA,NA,NA,74.47,75.63,75.05,3.50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,OA,3,4t,ambient,acidified,NA,NA,NA,55.71,64.5,60.11,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,AMB,2,5t,ambient,ambient,NA,NA,NA,73.75,74.47,74.11,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,OA,3,6t,ambient,acidified,NA,NA,NA,68.60,68.67,68.64,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,T/OA,4,7t,heated,acidified,NA,NA,NA,67.23,67.31,67.27,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,T,1,8t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,AMB,2,9t,ambient,ambient,NA,NA,NA,69.26,68.48,68.87,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,T,1,10t,heated,ambient,NA,NA,NA,72.94,72.99,72.97,3.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,T/OA,4,11t,heated,acidified,NA,NA,NA,62.98,62.7,62.84,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,OA,3,12t,ambient,acidified,NA,NA,NA,58.51,55.09,56.80,2.47,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,AMB,8,13t,ambient,ambient,NA,NA,NA,71.04,71.67,71.36,3.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,T/OA,6,14t,heated,acidified,NA,NA,NA,68.51,69.4,68.96,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,AMB,8,15t,ambient,ambient,NA,NA,NA,73.15,72.06,72.61,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,OA,5,16t,ambient,acidified,NA,NA,NA,57.40,57.67,57.54,3.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,T,7,17t,heated,ambient,NA,NA,NA,79.39,80.41,79.90,3.52,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,T,7,18t,heated,ambient,NA,NA,NA,59.75,59.93,59.84,3.60,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,T/OA,6,19t,heated,acidified,NA,NA,NA,74.09,74.65,74.37,4.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,AMB,8,20t,ambient,ambient,NA,NA,NA,63.72,64.9,64.31,2.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,OA,5,21t,ambient,acidified,NA,NA,NA,54.56,56.98,55.77,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,T,7,22t,heated,ambient,NA,NA,NA,61.64,63.77,62.71,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,T/OA,6,23t,heated,acidified,NA,NA,NA,66.71,66.48,66.60,3.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,113,OA,5,24t,ambient,acidified,NA,NA,NA,64.52,64.16,64.34,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-13,115,T,1,NA,heated,ambient,24.17,7.994290577,33.68,NA,NA,NA,NA,NA,426.9,2157.5,NA,NA,NA,NA,NA,NA
2019-02-13,115,AMB,2,NA,ambient,ambient,22.15,8.018159095,33.68,NA,NA,NA,NA,NA,377.1,2155.0,NA,NA,NA,NA,NA,NA
2019-02-13,115,OA,3,NA,ambient,acidified,22.16,7.667623363,33.63,NA,NA,NA,NA,NA,954.7,2164.8,NA,NA,NA,NA,NA,NA
2019-02-13,115,T/OA,4,NA,heated,acidified,24.09,7.666100893,33.68,NA,NA,NA,NA,NA,1020.5,2151.9,NA,NA,NA,NA,NA,NA
2019-02-13,115,OA,5,NA,ambient,acidified,22.20,7.597491048,33.67,NA,NA,NA,NA,NA,1145.2,2168.2,NA,NA,NA,NA,NA,NA
2019-02-13,115,T/OA,6,NA,heated,acidified,24.12,7.603156482,33.62,NA,NA,NA,NA,NA,1080.0,2166.6,NA,NA,NA,NA,NA,NA
2019-02-13,115,T,7,NA,heated,ambient,24.03,7.999453011,33.67,NA,NA,NA,NA,NA,432.0,2180.8,NA,NA,NA,NA,NA,NA
2019-02-13,115,AMB,8,NA,ambient,ambient,22.17,7.998686299,33.68,NA,NA,NA,NA,NA,402.0,2164.8,NA,NA,NA,NA,NA,NA
2019-02-13,115,AMB,2,1t,ambient,ambient,22.16,7.992247047,33.67,NA,NA,NA,NA,NA,403.8,2163.0,NA,NA,NA,NA,NA,NA
2019-02-13,115,T/OA,4,2t,heated,acidified,23.75,7.693505486,33.65,NA,NA,NA,NA,NA,970.9,2168.8,NA,NA,NA,NA,NA,NA
2019-02-13,115,T,1,3t,heated,ambient,24.03,7.988515948,33.66,NA,NA,NA,NA,NA,450.8,2155.9,NA,NA,NA,NA,NA,NA
2019-02-13,115,OA,3,4t,ambient,acidified,22.14,7.680883544,33.70,NA,NA,NA,NA,NA,950.3,2154.8,NA,NA,NA,NA,NA,NA
2019-02-13,115,AMB,2,5t,ambient,ambient,22.09,7.994259783,33.67,NA,NA,NA,NA,NA,423.6,2161.8,NA,NA,NA,NA,NA,NA
2019-02-13,115,OA,3,6t,ambient,acidified,22.08,7.670265553,33.68,NA,NA,NA,NA,NA,986.2,2173.1,NA,NA,NA,NA,NA,NA
2019-02-13,115,T/OA,4,7t,heated,acidified,23.78,7.694281721,33.66,NA,NA,NA,NA,NA,950.2,2170.2,NA,NA,NA,NA,NA,NA
2019-02-13,115,T,1,8t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-13,115,AMB,2,9t,ambient,ambient,22.12,7.979617603,33.69,NA,NA,NA,NA,NA,434.0,2160.2,NA,NA,NA,NA,NA,NA
2019-02-13,115,T,1,10t,heated,ambient,23.99,7.979625492,33.67,NA,NA,NA,NA,NA,479.6,2162.0,NA,NA,NA,NA,NA,NA
2019-02-13,115,T/OA,4,11t,heated,acidified,23.89,7.687857256,33.66,NA,NA,NA,NA,NA,1016.5,2164.9,NA,NA,NA,NA,NA,NA
2019-02-13,115,OA,3,12t,ambient,acidified,22.07,7.668496812,33.68,NA,NA,NA,NA,NA,996.1,2170.7,NA,NA,NA,NA,NA,NA
2019-02-13,115,AMB,8,13t,ambient,ambient,22.10,7.977953904,33.66,NA,NA,NA,NA,NA,417.6,2164.0,NA,NA,NA,NA,NA,NA
2019-02-13,115,T/OA,6,14t,heated,acidified,24.11,7.66933961,33.67,NA,NA,NA,NA,NA,1048.1,2164.9,NA,NA,NA,NA,NA,NA
2019-02-13,115,AMB,8,15t,ambient,ambient,22.19,7.981454041,33.67,NA,NA,NA,NA,NA,432.1,2163.7,NA,NA,NA,NA,NA,NA
2019-02-13,115,OA,5,16t,ambient,acidified,22.17,7.620506622,33.68,NA,NA,NA,NA,NA,1124.5,2161.7,NA,NA,NA,NA,NA,NA
2019-02-13,115,T,7,17t,heated,ambient,24.01,7.975171819,33.66,NA,NA,NA,NA,NA,473.1,2157.0,NA,NA,NA,NA,NA,NA
2019-02-13,115,T,7,18t,heated,ambient,23.95,7.973432052,33.69,NA,NA,NA,NA,NA,477.0,2161.2,NA,NA,NA,NA,NA,NA
2019-02-13,115,T/OA,6,19t,heated,acidified,24.21,7.657015694,33.69,NA,NA,NA,NA,NA,1058.7,2163.9,NA,NA,NA,NA,NA,NA
2019-02-13,115,AMB,8,20t,ambient,ambient,22.16,7.975173648,33.69,NA,NA,NA,NA,NA,428.6,2164.0,NA,NA,NA,NA,NA,NA
2019-02-13,115,OA,5,21t,ambient,acidified,22.13,7.627157509,33.69,NA,NA,NA,NA,NA,1070.8,2162.5,NA,NA,NA,NA,NA,NA
2019-02-13,115,T,7,22t,heated,ambient,23.82,7.971995583,33.68,NA,NA,NA,NA,NA,471.0,2162.3,NA,NA,NA,NA,NA,NA
2019-02-13,115,T/OA,6,23t,heated,acidified,24.27,7.65748013,33.66,NA,NA,NA,NA,NA,1082.2,2163.8,NA,NA,NA,NA,NA,NA
2019-02-13,115,OA,5,24t,ambient,acidified,22.14,7.600978186,33.70,NA,NA,NA,NA,NA,1163.7,2161.3,NA,NA,NA,NA,NA,NA
2019-02-21,123,T,1,NA,heated,ambient,25.71,7.976993681,33.49,NA,NA,NA,NA,NA,511.8,2171.5,NA,NA,NA,NA,NA,NA
2019-02-21,123,AMB,2,NA,ambient,ambient,23.33,7.980440941,33.47,NA,NA,NA,NA,NA,466.0,2182.7,NA,NA,NA,NA,NA,NA
2019-02-21,123,OA,3,NA,ambient,acidified,23.32,7.642656721,33.42,NA,NA,NA,NA,NA,1129.9,2189.1,NA,NA,NA,NA,NA,NA
2019-02-21,123,T/OA,4,NA,heated,acidified,25.51,7.667951534,33.39,NA,NA,NA,NA,NA,1158.3,2175.3,NA,NA,NA,NA,NA,NA
2019-02-21,123,OA,5,NA,ambient,acidified,23.39,7.65003439,33.44,NA,NA,NA,NA,NA,1096.5,2181.5,NA,NA,NA,NA,NA,NA
2019-02-21,123,T/OA,6,NA,heated,acidified,25.78,7.629937844,33.46,NA,NA,NA,NA,NA,1280.8,2182.8,NA,NA,NA,NA,NA,NA
2019-02-21,123,T,7,NA,heated,ambient,25.57,7.975660379,33.48,NA,NA,NA,NA,NA,510.8,2171.1,NA,NA,NA,NA,NA,NA
2019-02-21,123,AMB,8,NA,ambient,ambient,23.31,7.977141177,33.48,NA,NA,NA,NA,NA,469.1,2179.8,NA,NA,NA,NA,NA,NA
2019-02-21,123,AMB,2,1t,ambient,ambient,23.37,7.978360038,33.46,NA,NA,NA,NA,NA,457.5,2162.8,NA,NA,NA,NA,NA,NA
2019-02-21,123,T/OA,4,2t,heated,acidified,25.22,7.68094766,33.51,NA,NA,NA,NA,NA,1099.6,2172.9,NA,NA,NA,NA,NA,NA
2019-02-21,123,T,1,3t,heated,ambient,25.50,7.971669353,33.52,NA,NA,NA,NA,NA,523.6,2164.9,NA,NA,NA,NA,NA,NA
2019-02-21,123,OA,3,4t,ambient,acidified,23.41,7.642557024,33.53,NA,NA,NA,NA,NA,1148.8,2181.9,NA,NA,NA,NA,NA,NA
2019-02-21,123,AMB,2,5t,ambient,ambient,23.38,7.97154301,33.54,NA,NA,NA,NA,NA,482.2,2175.6,NA,NA,NA,NA,NA,NA
2019-02-21,123,OA,3,6t,ambient,acidified,23.38,7.640007874,33.53,NA,NA,NA,NA,NA,1130.3,2172.4,NA,NA,NA,NA,NA,NA
2019-02-21,123,T/OA,4,7t,heated,acidified,25.40,7.661100506,33.55,NA,NA,NA,NA,NA,1142.9,2179.6,NA,NA,NA,NA,NA,NA
2019-02-21,123,T,1,8t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-21,123,AMB,2,9t,ambient,ambient,23.39,7.964110033,33.55,NA,NA,NA,NA,NA,486.0,2165.8,NA,NA,NA,NA,NA,NA
2019-02-21,123,T,1,10t,heated,ambient,25.44,7.966897416,33.49,NA,NA,NA,NA,NA,529.6,2174.3,NA,NA,NA,NA,NA,NA
2019-02-21,123,T/OA,4,11t,heated,acidified,25.18,7.696952272,33.57,NA,NA,NA,NA,NA,1043.1,2165.2,NA,NA,NA,NA,NA,NA
2019-02-21,123,OA,3,12t,ambient,acidified,23.39,7.633301981,33.57,NA,NA,NA,NA,NA,1138.8,2174,NA,NA,NA,NA,NA,NA
2019-02-21,123,AMB,8,13t,ambient,ambient,23.35,7.959579086,33.56,NA,NA,NA,NA,NA,483.5,2174.8,NA,NA,NA,NA,NA,NA
2019-02-21,123,T/OA,6,14t,heated,acidified,25.62,7.690826399,33.57,NA,NA,NA,NA,NA,117.7,280.4,NA,NA,NA,NA,NA,NA
2019-02-21,123,AMB,8,15t,ambient,ambient,23.39,7.965766665,33.57,NA,NA,NA,NA,NA,490.3,2177.4,NA,NA,NA,NA,NA,NA
2019-02-21,123,OA,5,16t,ambient,acidified,23.44,7.669588553,33.57,NA,NA,NA,NA,NA,199.7,445.1,NA,NA,NA,NA,NA,NA
2019-02-21,123,T,7,17t,heated,ambient,25.40,7.966281597,33.54,NA,NA,NA,NA,NA,526.8,2172.3,NA,NA,NA,NA,NA,NA
2019-02-21,123,T,7,18t,heated,ambient,25.38,7.965143443,33.56,NA,NA,NA,NA,NA,522.8,2176.9,NA,NA,NA,NA,NA,NA
2019-02-21,123,T/OA,6,19t,heated,acidified,25.73,7.675410973,33.56,NA,NA,NA,NA,NA,1071.2,2188.7,NA,NA,NA,NA,NA,NA
